date,nav,amfi_code,scheme_name
2016-12-16,32.0919,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-17,32.0919,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-18,32.0919,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-19,31.8054,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-20,31.6173,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-21,31.5778,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-22,31.2633,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-23,31.1878,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-24,31.1878,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-25,31.1878,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-26,30.8257,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-27,31.1393,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-28,31.384,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-29,31.7307,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-30,31.8709,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2016-12-31,31.8709,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-01,31.8709,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-02,31.9456,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-03,31.9537,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-04,31.8272,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-05,32.0326,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-06,32.0693,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-07,32.0693,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-08,32.0693,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-09,31.9912,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-10,32.1411,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-11,32.4137,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-12,32.4691,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-13,32.4258,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-14,32.4258,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-15,32.4258,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-16,32.4397,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-17,32.4342,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-18,32.6117,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-19,32.6848,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-20,32.4128,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-21,32.4128,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-22,32.4128,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-23,32.5012,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-24,32.9095,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-25,33.4747,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-26,33.4747,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-27,33.6921,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-28,33.6921,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-29,33.6921,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-30,33.6873,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-01-31,33.4018,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-01,33.9805,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-02,33.9741,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-03,34.0524,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-04,34.0524,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-05,34.0524,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-06,34.2516,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-07,34.2879,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-08,34.2462,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-09,34.1633,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-10,34.2666,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-11,34.2666,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-12,34.2666,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-13,34.3026,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-14,34.2981,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-15,33.9591,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-16,34.3374,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-17,34.5605,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-18,34.5605,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-19,34.5605,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-20,34.7032,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-21,34.7434,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-22,34.5787,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-23,34.5983,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-24,34.5983,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-25,34.5983,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-26,34.5983,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-27,34.478,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-02-28,34.53,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-01,34.7051,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-02,34.4318,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-03,34.2938,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-04,34.2938,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-05,34.2938,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-06,34.4305,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-07,34.3356,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-08,34.4506,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-09,34.5838,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-10,34.6742,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-11,34.6742,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-12,34.6742,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-13,34.6742,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-14,35.2493,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-15,35.4595,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-16,35.751,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-17,35.8451,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-18,35.8451,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-19,35.8451,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-20,35.9269,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-21,35.8909,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-22,35.7299,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-23,35.9047,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-24,36.0363,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-25,36.0363,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-26,36.0363,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-27,35.9497,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-28,36.0397,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-29,36.1291,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-30,36.3577,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-03-31,36.2991,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-01,36.2991,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-02,36.2991,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-03,36.5586,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-04,36.5586,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-05,36.7997,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-06,36.7785,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-07,36.6454,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-08,36.6454,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-09,36.6454,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-10,36.6778,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-11,36.9007,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-12,36.8213,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-13,36.6936,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-14,36.6936,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-15,36.6936,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-16,36.6936,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-17,36.5094,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-18,36.4412,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-19,36.489,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-20,36.8038,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-21,36.7325,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-22,36.7325,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-23,36.7325,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-24,37.1764,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-25,37.3847,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-26,37.4489,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-27,37.4758,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-28,37.4136,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-29,37.4136,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-04-30,37.4136,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-01,37.4136,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-02,37.5727,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-03,37.5841,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-04,37.7064,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-05,37.5239,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-06,37.5239,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-07,37.5239,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-08,37.6089,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-09,37.7357,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-10,38.1331,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-11,38.1868,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-12,38.0429,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-13,38.0429,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-14,38.0429,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-15,38.2789,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-16,38.4042,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-17,38.1886,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-18,37.7636,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-19,37.4612,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-20,37.4612,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-21,37.4612,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-22,37.2391,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-23,36.9611,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-24,36.8408,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-25,37.4522,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-26,37.9005,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-27,37.9005,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-28,37.9005,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-29,37.7726,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-30,37.7915,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-05-31,38.0466,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-01,38.1456,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-02,38.4372,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-03,38.4372,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-04,38.4372,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-05,38.5761,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-06,38.5089,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-07,38.7054,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-08,38.8185,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-09,39.0801,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-10,39.0801,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-11,39.0801,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-12,39.0069,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-13,39.0799,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-14,39.1042,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-15,39.0056,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-16,39.0665,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-17,39.0665,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-18,39.0665,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-19,39.2961,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-20,39.152,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-21,39.1056,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-22,39.1303,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-23,38.8132,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-24,38.8132,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-25,38.8132,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-26,38.8132,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-27,38.4889,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-28,38.4284,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-29,38.402,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-06-30,38.5957,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-01,38.5957,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-02,38.5957,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-03,38.7437,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-04,38.7575,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-05,38.8788,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-06,39.0762,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-07,38.9992,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-08,38.9992,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-09,38.9992,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-10,39.3134,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-11,39.2034,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-12,39.3091,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-13,39.5849,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-14,39.5038,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-15,39.5038,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-16,39.5038,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-17,39.644,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-18,39.528,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-19,39.8442,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-20,39.7729,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-21,39.9436,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-22,39.9436,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-23,39.9436,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-24,40.0444,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-25,40.0758,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-26,40.1413,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-27,40.3421,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-28,40.5241,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-29,40.5241,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-30,40.5241,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-07-31,40.7545,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-01,40.8371,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-02,40.7686,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-03,40.4307,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-04,40.6241,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-05,40.6241,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-06,40.6241,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-07,40.9032,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-08,40.615,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-09,40.0602,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-10,39.3885,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-11,39.3275,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-12,39.3275,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-13,39.3275,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-14,39.7254,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-15,39.7254,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-16,40.1679,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-17,40.0426,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-18,39.9352,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-19,39.9352,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-20,39.9352,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-21,39.7426,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-22,39.7218,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-23,39.9841,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-24,40.0803,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-25,40.0803,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-26,40.0803,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-27,40.0803,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-28,40.4418,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-29,39.9721,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-30,40.3433,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-08-31,40.4839,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-01,40.7117,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-02,40.7117,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-03,40.7117,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-04,40.5261,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-05,40.7617,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-06,40.8249,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-07,41.2746,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-08,41.3939,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-09,41.3939,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-10,41.3939,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-11,41.713,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-12,42.0057,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-13,41.8537,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-14,41.8746,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-15,41.9728,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-16,41.9728,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-17,41.9728,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-18,42.2254,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-19,42.2549,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-20,42.1747,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-21,42.1447,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-22,41.5579,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-23,41.5579,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-24,41.5579,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-25,41.0216,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-26,41.1104,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-27,40.4635,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-28,40.659,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-29,40.9177,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-09-30,40.9177,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-01,40.9177,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-02,40.9177,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-03,41.0754,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-04,41.2008,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-05,41.1997,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-06,41.4115,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-07,41.4115,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-08,41.4115,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-09,41.4651,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-10,41.6587,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-11,41.5534,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-12,41.9776,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-13,42.1996,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-14,42.1996,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-15,42.1996,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-16,42.1965,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-17,42.1503,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-18,42.0782,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-19,42.0782,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-20,42.0782,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-21,42.0782,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
2017-10-22,42.0782,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option
